eid	pid	detectorId	is_primary	posx	posy	posz	del_posx	del_posy	del_posz	del_t	globTime	propTime	localTime	ni_edep	tot_edep	tot_E	tot_KE	momx	momy	momz	px	py	pz0	13	Box-224	0	0.0907149	7056.05	-0.142988	0.000157506	-0.1	-0.000119426	0.000333638	3.98378	0.0824609	3.98378	0	0	5.04476	4.9391	0.00794404	-5.04364	-0.00602344	0.00157506	-0.999998	-0.00119426
0	13	Box-223	0	0.600883	6960.05	-0.826271	0.00106131	-0.1	-0.000852235	0.000333683	4.3041	0.0894746	4.3041	0	0	4.61191	4.50625	0.0489292	-4.61027	-0.0392903	0.0106121	-0.999907	-0.00852156
0	13	Box-222	0	2.03052	6864.05	-1.63936	0.00201659	-0.1	-0.000870178	0.000333735	4.62445	0.0968702	4.62445	0	0	4.53599	4.43033	0.0914253	-4.53367	-0.039451	0.020161	-0.999759	-0.00869968
0	13	Box-221	0	3.85679	6768.05	-2.83842	0.00201731	-0.1	-0.00145525	0.000333762	4.94485	0.104417	4.94485	0	0	4.43693	4.33127	0.0894536	-4.4343	-0.0645301	0.0201669	-0.999691	-0.014548
0	13	Box-220	0	6.23667	6672.05	-4.1879	0.00311417	-0.1	-0.00142463	0.000333858	5.26529	0.112118	5.26529	0	0	4.35077	4.24511	0.135371	-4.34694	-0.0619276	0.0311234	-0.999414	-0.0142379
0	13	Box-219	0	9.19399	6576.05	-6.03044	0.00307548	-0.1	-0.00241976	0.000333921	5.58582	0.119943	5.58582	0	5.80699e-8	4.28723	4.18157	0.131681	-4.28265	-0.103606	0.0307241	-0.999236	-0.0241734
0	13	Box-218	0	12.2518	6480.05	-8.86076	0.00299363	-0.1	-0.00419576	0.000334112	5.90645	0.127878	5.90645	0	3.5599e-8	4.22203	4.11637	0.126185	-4.21511	-0.176856	0.0298966	-0.998674	-0.0419019
0	13	Box-217	0	15.3199	6384.05	-13.15	0.00367597	-0.1	-0.00483224	0.000334287	6.22726	0.135962	6.22726	0	0	4.15184	4.04618	0.152302	-4.14287	-0.200187	0.0366949	-0.998162	-0.0482322
0	13	Box-216	0	19.1056	6288.05	-18.2544	0.00433928	-0.1	-0.00586746	0.000334563	6.54829	0.144182	6.54829	0	3.31045e-8	4.08499	3.97933	0.17673	-4.07279	-0.238969	0.0432777	-0.997348	-0.058519
0	13	Box-215	0	23.1338	6192.05	-24.568	0.0035042	-0.1	-0.00690437	0.000334679	6.86961	0.152557	6.86961	0	5.22259e-8	4.01039	3.90473	0.140064	-3.99703	-0.27597	0.0349374	-0.997016	-0.0688377
0	13	Box-214	0	26.263	6096.05	-31.6258	0.0028124	-0.1	-0.00756528	0.000334769	7.19098	0.161079	7.19098	0	0	3.94479	3.83913	0.110544	-3.93059	-0.29736	0.0280328	-0.996759	-0.0754076
0	13	Box-213	0	28.6626	6000.05	-39.0813	0.00184373	-0.1	-0.00774313	0.000334744	7.51239	0.169753	7.51239	0	0	3.87527	3.76961	0.0711977	-3.86162	-0.29901	0.0183791	-0.996847	-0.0771872
0	13	Box-212	0	30.3147	5904.05	-47.0906	0.00195806	-0.1	-0.0088612	0.000335064	7.83389	0.178586	7.83389	0	0	3.80626	3.7006	0.0741952	-3.78922	-0.335771	0.0195005	-0.995908	-0.0882494
0	13	Box-211	0	32.4945	5808.05	-56.1852	0.00244211	-0.1	-0.0100732	0.000335485	8.15576	0.187592	8.15576	0	1.17182e-8	3.73725	3.63159	0.0907451	-3.71585	-0.374304	0.0242909	-0.994671	-0.100195
0	13	Box-210	0	34.923	5712.05	-66.7345	0.00261962	-0.1	-0.0119878	0.000336206	8.47816	0.196782	8.47816	0	3.25462e-8	3.6675	3.56184	0.0953198	-3.63868	-0.436196	0.0260012	-0.992556	-0.118985
0	13	Box-209	0	37.7421	5616.05	-78.3815	0.00383736	-0.1	-0.012292	0.000336463	8.801	0.206153	8.801	0	0	3.59986	3.4942	0.136949	-3.56884	-0.43868	0.0380594	-0.991811	-0.121913
0	13	Box-208	0	41.3066	5520.05	-90.3649	0.00388673	-0.1	-0.0125389	0.000336576	9.12407	0.215699	9.12407	0	0	3.53745	3.43179	0.13626	-3.50579	-0.439588	0.0385366	-0.991493	-0.124323
0	13	Box-207	0	45.1297	5424.05	-102.639	0.00425676	-0.1	-0.0129186	0.000336792	9.4473	0.225433	9.4473	0	0	3.47203	3.36637	0.14638	-3.43875	-0.44424	0.0421792	-0.990876	-0.128008
0	13	Box-206	0	49.0117	5328.05	-115.456	0.00345304	-0.1	-0.0136713	0.000337026	9.77078	0.235327	9.77078	0	0	3.40986	3.30421	0.116535	-3.37484	-0.461386	0.0341922	-0.990204	-0.135374
0	13	Box-205	0	52.6839	5232.05	-128.724	0.00402165	-0.1	-0.0137839	0.000337153	10.0944	0.245419	10.0944	0	0	3.34953	3.24387	0.133272	-3.31387	-0.456779	0.0398082	-0.989848	-0.136439
0	13	Box-204	0	56.1665	5136.05	-142.062	0.00298317	-0.1	-0.0136754	0.00033699	10.4181	0.255708	10.4181	0	0	3.28657	3.18092	0.0970474	-3.25316	-0.444884	0.0295437	-0.990346	-0.135434
0	13	Box-203	0	58.7826	5040.05	-155.498	0.00233568	-0.1	-0.0139173	0.000337051	10.7417	0.266185	10.7417	0	0	3.21998	3.11432	0.0744304	-3.18667	-0.443498	0.0231276	-0.990189	-0.137807
0	13	Box-202	0	60.8731	4944.05	-169.301	0.00185838	-0.1	-0.0150135	0.000337557	11.0655	0.276971	11.0655	0	0	3.09092	2.98526	0.0567615	-3.05436	-0.458566	0.0183747	-0.98875	-0.148446
0	13	Box-201	0	63.1616	4848.05	-184.043	0.00336093	-0.1	-0.0153778	0.000337877	11.3898	0.288143	11.3898	0	4.5433e-8	3.02919	2.92353	0.100509	-2.99053	-0.459877	0.0332005	-0.987837	-0.151908
0	13	Box-200	0	66.3214	4752.05	-198.571	0.00320931	-0.1	-0.0142458	0.000337322	11.714	0.299613	11.714	0	0	2.92557	2.81991	0.0928445	-2.89298	-0.412129	0.0317563	-0.989505	-0.140963
0	13	Box-199	0	69.5463	4656.05	-212.916	0.00290211	-0.1	-0.0159031	0.000338127	12.0382	0.311444	12.0382	0	0	2.85326	2.7476	0.0816873	-2.81476	-0.447635	0.0286491	-0.987184	-0.156993
0	13	Box-198	0	71.9905	4560.05	-228.914	0.00231698	-0.1	-0.0169522	0.000338655	12.3632	0.323563	12.3632	0	0	2.78856	2.6829	0.0636392	-2.74664	-0.465617	0.0228379	-0.985676	-0.167094
0	13	Box-197	0	74.0474	4464.05	-245.84	0.00183803	-0.1	-0.0184256	0.000339494	12.6887	0.336077	12.6887	0	0	2.70134	2.59568	0.0487841	-2.65415	-0.489045	0.018073	-0.983285	-0.181176
0	13	Box-196	0	76.1685	4368.05	-264.116	0.00258771	-0.1	-0.0193964	0.000340165	13.015	0.348979	13.015	0	0	2.63343	2.52777	0.0668233	-2.58233	-0.50088	0.0253955	-0.981387	-0.190354
0	13	Box-195	0	78.0725	4272.05	-282.827	0.0011454	-0.1	-0.0193524	0.000340062	13.3416	0.362212	13.3416	0	0	2.5689	2.46324	0.028862	-2.51981	-0.487643	0.0112447	-0.981722	-0.189986
0	13	Box-194	0	79.2691	4176.05	-301.619	0.00102035	-0.1	-0.0196498	0.000340264	13.6682	0.375785	13.6682	0	0	2.50145	2.39579	0.0250209	-2.4522	-0.481853	0.0100115	-0.981187	-0.192802
0	13	Box-193	0	80.1523	4080.05	-320.902	0.00058783	-0.1	-0.0207606	0.000341005	13.9951	0.389744	13.9951	0	0	2.42931	2.32365	0.0139686	-2.3763	-0.493334	0.00575548	-0.979106	-0.203268
0	13	Box-192	0	80.4104	3984.05	-341.908	-0.000321928	-0.1	-0.0222648	0.000342077	14.3232	0.404214	14.3232	0	0	2.35784	2.25218	-0.00740162	-2.29916	-0.511903	-0.00314232	-0.976094	-0.217325
0	13	Box-191	0	80.0864	3888.05	-364.385	-0.000346201	-0.1	-0.0252048	0.000344371	14.6525	0.419127	14.6525	0	0	2.27133	2.16567	-0.00761658	-2.20005	-0.554518	-0.003357	-0.969668	-0.244403
0	13	Box-190	0	79.6083	3792.05	-389.038	-0.000669857	-0.1	-0.0260274	0.000345081	14.9835	0.434692	14.9835	0	0	2.20618	2.10052	-0.014285	-2.13255	-0.555046	-0.00648245	-0.967738	-0.251877
0	13	Box-189	0	79.3417	3696.05	-415.864	0.000168873	-0.1	-0.0300082	0.000348689	15.3164	0.450873	15.3164	0	0	2.13019	2.02454	0.00344129	-2.0378	-0.611505	0.00161747	-0.957803	-0.287419
0	13	Box-188	0	79.5859	3600.05	-445.146	0.000581831	-0.1	-0.0304935	0.00034919	15.6516	0.467608	15.6516	0	0	2.06579	1.96013	0.0114815	-1.97334	-0.601742	0.00556522	-0.956502	-0.291671
0	13	Box-187	0	80.4957	3504.05	-475.939	0.00178169	-0.1	-0.034173	0.000353048	15.9884	0.485102	15.9884	0	0	1.99728	1.89162	0.0336215	-1.88706	-0.644865	0.0168572	-0.946138	-0.323324
0	13	Box-186	0	82.6004	3408.05	-508.889	0.00261693	-0.1	-0.0338094	0.000352793	16.3275	0.503781	16.3275	0	0	1.85722	1.75156	0.0459531	-1.75599	-0.59369	0.0247832	-0.947031	-0.320185
0	13	Box-185	0	85.9559	3312.05	-542.329	0.00433993	-0.1	-0.0360811	0.000355529	16.6674	0.523425	16.6674	0	0	1.78858	1.68292	0.0728276	-1.67808	-0.60547	0.0407894	-0.939861	-0.339112
0	13	Box-184	0	90.8147	3216.05	-576.895	0.00626671	-0.1	-0.0363272	0.000356191	17.0088	0.543988	17.0088	0	1.59453e-8	1.70505	1.59939	0.100063	-1.59674	-0.580049	0.0587991	-0.938277	-0.340849
0	13	Box-183	0	96.7354	3120.05	-612.609	0.00574638	-0.1	-0.0380148	0.000358109	17.3517	0.565406	17.3517	0	0	1.64283	1.53717	0.0879329	-1.53023	-0.581715	0.0536362	-0.933392	-0.354827
0	13	Box-182	0	103.098	3024.05	-651.21	0.00724519	-0.1	-0.0427599	0.000364409	17.6983	0.588087	17.6983	0	0	1.57113	1.46548	0.104197	-1.43815	-0.614951	0.0664699	-0.917435	-0.392294
0	13	Box-181	0	110.577	2928.05	-691.994	0.00744138	-0.1	-0.0427632	0.000364541	18.0479	0.612101	18.0479	0	0	1.49743	1.39178	0.101961	-1.37019	-0.585938	0.0682608	-0.917313	-0.392272
0	13	Box-180	0	117.518	2832.05	-734.882	0.00646954	-0.1	-0.0460279	0.000368873	18.4004	0.637594	18.4004	0	0	1.40996	1.30431	0.0824868	-1.275	-0.586857	0.0586677	-0.90683	-0.417394
0	13	Box-179	0	124.684	2736.05	-780.69	0.0098653	-0.1	-0.0490169	0.000374104	18.7571	0.664877	18.7571	0	0	1.33833	1.23268	0.117723	-1.19331	-0.584922	0.088238	-0.894428	-0.438421
0	13	Box-178	0	132.867	2640.05	-829.086	0.0074269	-0.1	-0.051049	0.000376658	19.118	0.694122	19.118	0	0	1.2608	1.15514	0.0829252	-1.11655	-0.569988	0.0660041	-0.888717	-0.453681
0	13	Box-177	0	140.134	2544.05	-877.88	0.00873101	-0.1	-0.0515882	0.000377977	19.4794	0.725301	19.4794	0	3.48697e-8	1.18215	1.07649	0.091086	-1.04325	-0.538193	0.0773608	-0.886047	-0.457096
0	13	Box-176	0	149.335	2448.05	-928.102	0.010612	-0.1	-0.0530942	0.000381052	19.8436	0.758556	19.8436	0	0	1.10965	1.00399	0.103081	-0.97136	-0.515736	0.093319	-0.879374	-0.466897
0	13	Box-175	0	160.639	2352.05	-981.171	0.0146343	-0.1	-0.0582372	0.000391108	20.2133	0.794476	20.2133	0	0	1.03939	0.933734	0.129728	-0.886468	-0.516254	0.125462	-0.857312	-0.499275
0	13	Box-174	0	175.639	2256.05	-1039.58	0.017768	-0.1	-0.0649364	0.000404522	20.5936	0.83398	20.5936	0	1.88856e-8	0.969887	0.864229	0.142102	-0.799759	-0.519335	0.147391	-0.829527	-0.538666
0	13	Box-173	0	193.101	2160.05	-1103.4	0.019023	-0.1	-0.0711487	0.000417242	20.9851	0.878152	20.9851	0	0	0.886283	0.780624	0.134786	-0.708542	-0.504118	0.153172	-0.805196	-0.572886
0	13	Box-172	0	211.046	2064.05	-1173.44	0.0117278	-0.0705606	-0.0510168	0.000295606	21.3889	0.927709	21.3889	0	0	0.807478	0.701819	0.106891	-0.642932	-0.464832	0.133524	-0.803128	-0.580652
0	13	Box-172	0	211.058	2063.98	-1173.5	0.00489445	-0.0294394	-0.0212843	0.000123332	21.3891	0.927725	21.3891	0	5.12278e-9	0.807478	0.701819	0.106891	-0.642932	-0.464832	0.133524	-0.803128	-0.580652
0	13	Box-171	0	227.625	1968.05	-1245.66	0.0152733	-0.1	-0.0778507	0.000430575	21.7976	0.984294	21.7976	0	3.44084e-8	0.710651	0.604993	0.0840856	-0.55054	-0.428599	0.119652	-0.783404	-0.609886
0	13	Box-170	0	242.217	1872.05	-1323.73	0.0142055	-0.1	-0.0852229	0.000447311	22.2186	1.05064	22.2186	0	0	0.622444	0.516786	0.0659367	-0.464163	-0.395573	0.107492	-0.756692	-0.644875
0	13	Box-169	0	264.893	1776.05	-1414.29	0.0330073	-0.1	-0.0975598	0.000488391	22.6738	1.13308	22.6738	0	0	0.537025	0.431367	0.121066	-0.366784	-0.357834	0.229932	-0.696608	-0.679609
0	13	Box-168	0	290.383	1680.05	-1513.07	0.0234416	-0.1	-0.114891	0.000529318	23.1528	1.23603	23.1528	0	0	0.443211	0.337552	0.0654734	-0.279304	-0.320896	0.152111	-0.648892	-0.745521
0	13	Box-167	0	326.825	1584.05	-1642.56	0.048983	-0.1	-0.138885	0.000630388	23.7298	1.39906	23.7298	0	1.49694e-7	0.314675	0.209017	0.0815611	-0.166509	-0.231256	0.275166	-0.561759	-0.780199
0	13	Box-166	0	373.674	1488.05	-1792.9	0.0545054	-0.1	-0.182664	0.000858172	24.4161	1.69391	24.4161	0	8.22887e-8	0.192937	0.0872788	0.0408763	-0.074995	-0.136989	0.253207	-0.464554	-0.848573
